Bandgap (eV),Voc (V),Jsc (mA/cm^2),FF (%),PCE (%),J0 (mA/cm^2)
1.653,1.37424083292,23.9516309483,90.787973582,29.8831422792,1.96380043339e-22
1.654,1.37517350027,23.9177900009,90.792857172,29.8627794273,1.89153848312e-22
1.655,1.37610617029,23.8839824159,90.7977140572,29.8423898625,1.82193426493e-22
1.656,1.37703884313,23.85020835,90.8025442326,29.8219738835,1.75489007873e-22
1.657,1.37797150004,23.8164505328,90.8073475749,29.801509536,1.69031181406e-22
1.658,1.37890412557,23.7826948513,90.8121239643,29.7809788309,1.62810881834e-22
1.659,1.37983669843,23.7489218807,90.8169645264,29.7603868481,1.56819376984e-22
1.66,1.3807692039,23.7151183574,90.8219317603,29.7397370039,1.51048255537e-22
1.661,1.38170169703,23.6813349959,90.8268725481,29.7190438457,1.45489415245e-22
1.662,1.38263423164,23.6476210924,90.8317871213,29.6983705811,1.40135051581e-22
1.663,1.3835667897,23.6139600334,90.8366754137,29.6776961194,1.34977646804e-22
1.664,1.3844993486,23.5803311372,90.8415373191,29.6569940832,1.30009959428e-22
1.665,1.38543191171,23.5467374825,90.8463728478,29.6362685212,1.25225014071e-22
1.666,1.38636449285,23.5131916554,90.8511820711,29.6155357112,1.2061609169e-22
1.667,1.3872971207,23.4797196375,90.8559651585,29.5948292082,1.16176720157e-22
1.668,1.38822986348,23.4463831662,90.8607225443,29.5742286885,1.11900665195e-22
1.669,1.38916277602,23.4132314498,90.8654546422,29.5537979382,1.07781921642e-22
1.67,1.39009595878,23.3803547296,90.8701622134,29.5336538316,1.03814705032e-22
1.671,1.39102950365,23.3478349771,90.8750043041,29.5139543312,9.99934434903e-23
1.672,1.39196327523,23.3155487422,90.8799031795,29.4945160201,9.63127699259e-23
1.673,1.39289711172,23.2833494729,90.8847768733,29.4751239415,9.2767514506e-23
1.674,1.39383096759,23.2511959934,90.889625214,29.4557251559,8.93526974119e-23
1.675,1.39476480894,23.2190578278,90.894448045,29.4362803947,8.60635218581e-23
1.676,1.3956986923,23.1869857297,90.8992456348,29.4168553781,8.2895367369e-23
1.677,1.39663283577,23.1551749361,90.9040191559,29.3977031351,7.98437833012e-23
1.678,1.39756736356,23.1237356054,90.9087694614,29.3789672139,7.69044826046e-23
1.679,1.39850185395,23.0922896526,90.913494391,29.3601583519,7.40733358125e-23
1.68,1.39943590748,23.0604809182,90.9181915349,29.3408142331,7.13463652519e-23
1.681,1.40036982266,23.0285769429,90.9228624329,29.3212813037,6.87197394667e-23
1.682,1.40130398236,22.9969188455,90.9275094375,29.3020027315,6.61897678459e-23
1.683,1.40223838936,22.9655082157,90.9323074335,29.2830375821,6.37528954483e-23
1.684,1.4031728831,22.9342017438,90.9371412074,29.264163116,6.14056980183e-23
1.685,1.40410736993,22.9029161717,90.9419501537,29.245251826,5.91448771836e-23
1.686,1.40504178672,22.8715956901,90.9467339755,29.2262310542,5.69672558305e-23
1.687,1.40597608379,22.8401966882,90.9514923832,29.2070438267,5.48697736477e-23
1.688,1.40691022599,22.8086886166,90.9562251151,29.1876500399,5.28494828348e-23
1.689,1.4078441752,22.7770384846,90.9609318618,29.1680062799,5.09035439681e-23
1.69,1.4087781559,22.7454445101,90.9656137063,29.1483711904,4.90292220177e-23
1.691,1.4097125322,22.714226527,90.9702727239,29.1291632816,4.72238825117e-23
1.692,1.41064744727,22.6835087328,90.9749100166,29.1105462552,4.54849878411e-23
1.693,1.41158292125,22.6533068935,90.9795260626,29.0925422645,4.38100936995e-23
1.694,1.41251897106,22.6236338839,90.984121336,29.0751697349,4.21968456551e-23
1.695,1.41345584885,22.5947081173,90.9888603691,29.058768709,4.06429758474e-23
1.696,1.41439380495,22.5667453549,90.9936436713,29.0435921634,3.91462998056e-23
1.697,1.41533222656,22.5392078682,90.9984059694,29.0289167007,3.7704713384e-23
1.698,1.41627022649,22.5113216281,91.003143621,29.0137265213,3.63161898101e-23
1.699,1.41720785471,22.4831315006,91.0078565897,28.9980795771,3.49787768402e-23
1.7,1.41814598577,22.4553983579,91.0125488852,28.9829762632,3.36905940212e-23
1.701,1.41908515441,22.4285845346,91.0172235325,28.9690268445,3.2449830051e-23
1.702,1.42002489189,22.4022806376,91.0218787083,28.9556944979,3.12547402376e-23
1.703,1.42096474651,22.3760940073,91.0265122907,28.9424628343,3.01036440503e-23
1.704,1.42190449416,22.3498305588,91.0311230772,28.9290760126,2.89949227614e-23
1.705,1.42284381522,22.3232146616,91.035709115,28.9151696935,2.79270171747e-23
1.706,1.42378272247,22.2962586978,91.0402702125,28.900759188,2.68984254373e-23
1.707,1.42472151671,22.2692230856,91.0448227018,28.8861926708,2.59077009312e-23
1.708,1.42566039352,22.2422764916,91.0495566157,28.8717530861,2.49534502434e-23
1.709,1.42659959533,22.2156270232,91.0542695807,28.8576516664,2.403433121e-23
1.71,1.42753936278,22.1894802489,91.0589628106,28.8441616805,2.3149051032e-23
1.711,1.42847945273,22.1636260342,91.0636355753,28.8310059971,2.22963644606e-23
1.712,1.42941949246,22.1377442666,91.0682863471,28.8177607039,2.14750720495e-23
1.713,1.4303592262,22.1116163745,91.0729138595,28.8041354544,2.06840184705e-23
1.714,1.43129822009,22.0848726693,91.0775157386,28.7896381929,1.99220908919e-23
1.715,1.43223616565,22.0572522733,91.0820899045,28.7739201041,1.91882174161e-23
1.716,1.43317302279,22.0287244237,91.0866354741,28.7569376117,1.84813655747e-23
1.717,1.43410874806,21.9992557773,91.0911514991,28.7386435794,1.78005408784e-23
1.718,1.43504416705,21.9695518051,91.0956421049,28.7199755768,1.71447854214e-23
1.719,1.43598079724,21.9409014512,91.1001163612,28.7026523485,1.65131765354e-23
1.72,1.43691927287,21.913838344,91.1046779585,28.6874205916,1.59048254949e-23
1.721,1.43785926646,21.8880794318,91.109341216,28.673911674,1.53188762684e-23
1.722,1.4388005044,21.8633888179,91.1139880005,28.6617771895,1.47545043167e-23
1.723,1.43974280745,21.8396115502,91.1186182937,28.6508131712,1.42109154348e-23
1.724,1.44068594364,21.8165489649,91.1232316969,28.6407565461,1.36873446364e-23
1.725,1.44162947729,21.7938315709,91.1278266892,28.6311147089,1.31830550795e-23
1.726,1.4425724012,21.770610146,91.1323986706,28.6207507366,1.26973370316e-23
1.727,1.44351409106,21.7463612217,91.1369441685,28.608961145,1.22295068725e-23
1.728,1.44445471732,21.7212314962,91.1414633365,28.5959397198,1.17789061345e-23
1.729,1.44539445428,21.6953703892,91.1459564741,28.5818844885,1.13449005769e-23
1.73,1.44633301176,21.6685373688,91.1504214082,28.5664699812,1.09268792955e-23
1.731,1.44726987649,21.64030649,91.1548544151,28.5491203854,1.05242538641e-23
1.732,1.44820498943,21.610633958,91.1592540555,28.5297725588,1.01364575078e-23
1.733,1.44913939699,21.5803993189,91.1637423049,28.509643381,9.76294430697e-24
1.734,1.45007398528,21.5503437144,91.1683166749,28.4897277182,9.40318843004e-24
1.735,1.45100850862,21.5202620103,91.1728673942,28.4697155056,9.05668339471e-24
1.736,1.45194263106,21.4898751876,91.177392995,28.4492302674,8.72294135632e-24
1.737,1.45287636119,21.459191799,91.1818932495,28.4282826337,8.40149242235e-24
1.738,1.45381002287,21.4284817047,91.1863694031,28.4072362952,8.09188399207e-24
1.739,1.45474384199,21.3979321313,91.1908225031,28.3863443014,7.79368012061e-24
1.74,1.45567768488,21.367432041,91.1952519625,28.3654568988,7.50646090621e-24
1.741,1.45661139711,21.336853905,91.1996569683,28.3444015611,7.22982190021e-24
1.742,1.4575449754,21.3061954987,91.2040374077,28.3231750393,6.96337353853e-24
1.743,1.45847845996,21.2754904057,91.2083934145,28.3018226308,6.70674059422e-24
1.744,1.45941187379,21.2447578663,91.2127250542,28.2803703042,6.45956165001e-24
1.745,1.46034525307,21.2140278324,91.2171495872,28.258894926,6.22148859037e-24
1.746,1.46127863499,21.1833309097,91.2216595137,28.2374356234,5.9921861121e-24
1.747,1.46221205035,21.1526922944,91.2261459747,28.2159929492,5.77133125309e-24
1.748,1.46314555682,21.1221590076,91.2306092231,28.1946310264,5.55861293824e-24
1.749,1.46407918115,21.0917525559,91.2350494256,28.1733794409,5.3537315422e-24
1.75,1.46501290425,21.0614569753,91.2394665609,28.1522168292,5.15639846812e-24
1.751,1.46594670805,21.0312572351,91.2438605964,28.1311230366,4.9663357419e-24
1.752,1.46688056268,21.0011287924,91.2482314244,28.1100648731,4.78327562142e-24
1.753,1.46781441699,20.9710299914,91.2525788001,28.0889856918,4.60696022001e-24
1.754,1.46874824902,20.9409430571,91.2569025941,28.0678613004,4.43714114392e-24
1.755,1.46968205193,20.910862537,91.2612027432,28.0466842799,4.27357914301e-24
1.756,1.47061581958,20.880783585,91.2654791828,28.0254480193,4.11604377434e-24
1.757,1.47154954623,20.8507017,91.2698492595,28.004182387,3.9643130781e-24
1.758,1.47248322276,20.8206097004,91.2743016447,27.982874003,3.81817326548e-24
1.759,1.47341686135,20.7905175605,91.2787307112,27.9615040631,3.67741841803e-24
1.76,1.47435057865,20.7605190989,91.2831369057,27.9402011917,3.54185019803e-24
1.761,1.47528447609,20.7306953794,91.2875207076,27.9190768886,3.41127756957e-24
1.762,1.47621862366,20.7011018308,91.2918825397,27.898207781,3.28551652985e-24
1.763,1.47715313138,20.6718255881,91.2962230741,27.8777142822,3.16438985035e-24
1.764,1.47808802093,20.6428827495,91.3005426376,27.8576194784,3.0477268276e-24
1.765,1.4790231468,20.6141559997,91.3048407106,27.8377629433,2.93536304298e-24
1.766,1.479958382,20.5855434673,91.3091167513,27.8180050476,2.82714013152e-24
1.767,1.4808937065,20.5570288527,91.3133707083,27.7983236721,2.72290555905e-24
1.768,1.48182908757,20.5285858948,91.3176024402,27.7786828961,2.62251240766e-24
1.769,1.48276450291,20.5001967342,91.3218975068,27.7590843276,2.52581916899e-24
1.77,1.48369985257,20.4717821189,91.326301029,27.7394325113,2.43268954515e-24
1.771,1.48463504601,20.4432706855,91.330681779,27.719589017,2.34299225694e-24
1.772,1.48557010501,20.4146801536,91.3350397401,27.6995780422,2.25660085914e-24
1.773,1.48650506817,20.3860414234,91.3393749844,27.6794420839,2.17339356264e-24
1.774,1.48743994823,20.3573648595,91.3436875008,27.6591953415,2.093253063e-24
1.775,1.48837464613,20.3285728487,91.3479767698,27.6387302063,2.01606637542e-24
1.776,1.48930906603,20.2995907549,91.3522422041,27.6179428858,1.94172467577e-24
1.777,1.49024322482,20.2704327693,91.3564837055,27.5968524923,1.87012314739e-24
1.778,1.49117715763,20.2411272788,91.3607012843,27.5754978984,1.80116083362e-24
1.779,1.49211088185,20.2116886609,91.3648948824,27.553898631,1.73474049571e-24
1.78,1.49304488183,20.1824957512,91.369067115,27.5325808719,1.67076847597e-24
1.781,1.49397967136,20.1539481776,91.3732709376,27.512116221,1.60915456591e-24
1.782,1.49491511847,20.1259405828,91.3776212404,27.4923945837,1.54981187933e-24
1.783,1.49585081103,20.0981504424,91.381950606,27.4729185206,1.49265672999e-24
1.784,1.4967864972,20.0703814441,91.3862581884,27.4534152203,1.4376085138e-24
1.785,1.49772230337,20.042731625,91.3905444977,27.4340214092,1.38458959538e-24
1.786,1.49865838294,20.0153193655,91.3948102634,27.4149025851,1.33352519874e-24
1.787,1.49959470773,19.9881220265,91.399055517,27.3960278555,1.28434330208e-24
1.788,1.50053106225,19.9609724611,91.4032793805,27.3771643604,1.23697453629e-24
1.789,1.50146728562,19.933746536,91.407481071,27.3581387042,1.19135208739e-24
1.79,1.50240340168,19.9064630371,91.4116606235,27.3389769385,1.14741160239e-24
1.791,1.50333944592,19.879149597,91.4158181545,27.3197175756,1.10509109872e-24
1.792,1.50427545139,19.8518318421,91.4199537956,27.3003964277,1.06433087695e-24
1.793,1.50521165362,19.8246905257,91.4240688705,27.2812668972,1.02507343671e-24
1.794,1.50614826734,19.7978894745,91.428341499,27.2626120592,9.87263395756e-25
1.795,1.5070853347,19.7714596657,91.4326274671,27.2444331904,9.5084741194e-25
1.796,1.50802293917,19.7454634716,91.4368945404,27.226809184,9.15774108127e-25
1.797,1.50896112343,19.7199318394,91.4411431987,27.2097848205,8.81993999826e-25
1.798,1.50989990173,19.6948739256,91.4453738356,27.1933743674,8.49459425502e-25
1.799,1.51083928977,19.6702999685,91.4495868603,27.1775936505,8.1812447945e-25
1.8,1.51177921686,19.6461545329,91.4537822998,27.162366068,7.87944947143e-25
1.801,1.51271943034,19.6222443366,91.4579592625,27.1474205702,7.5887824295e-25
1.802,1.51365975039,19.5984323012,91.4621170229,27.1325645819,7.30883350161e-25
1.803,1.51460069709,19.5751119397,91.4662583029,27.1183536436,7.03920763205e-25
1.804,1.51554304347,19.5528662479,91.4703875619,27.10561242,6.77952432007e-25
1.805,1.5164869015,19.5317762304,91.4745061975,27.0944585935,6.52941708381e-25
1.806,1.51742947414,19.5097272578,91.4785991666,27.0819055451,6.28853294409e-25
1.807,1.51836809751,19.484714766,91.4828163463,27.0651631215,6.0565319271e-25
1.808,1.51930353009,19.4573210881,91.4870383567,27.0450109368,5.83308658546e-25
1.809,1.52023759661,19.4289276896,91.4912340012,27.0233873201,5.61788153684e-25
1.81,1.5211713583,19.4003354538,91.4954066084,27.0014241233,5.41061301969e-25
1.811,1.52210494601,19.3716434385,91.4995565221,26.9792612131,5.21098846517e-25
1.812,1.52303852823,19.3429782884,91.5036843556,26.9570779982,5.01872608494e-25
1.813,1.52397213491,19.3143623996,91.507790231,26.9349063616,4.8335544741e-25
1.814,1.52490571359,19.2857565533,91.511873903,26.9126907199,4.65521222877e-25
1.815,1.52583921862,19.2571268437,91.515935117,26.890382889,4.48344757767e-25
1.816,1.52677263484,19.2284622362,91.5199737379,26.8679670944,4.31801802737e-25
1.817,1.5277059309,19.1997397435,91.5239895302,26.8454104968,4.15869002052e-25
1.818,1.52863909021,19.1709474645,91.5279823146,26.8226959627,4.00523860671e-25
1.819,1.52957220507,19.1421541946,91.5320987288,26.7999641915,3.85744712542e-25
1.82,1.53050538887,19.1134439164,91.5362616243,26.7773121522,3.71510690065e-25
1.821,1.53143865321,19.0848249532,91.5404028972,26.7547319912,3.57801694683e-25
1.822,1.53237193569,19.0562510547,91.5445223444,26.7321579363,3.44598368547e-25
1.823,1.53330518295,19.0276828691,91.5486197484,26.7095338884,3.31882067236e-25
1.824,1.53423841335,18.9991340143,91.5526951549,26.6868793377,3.19634833469e-25
1.825,1.53517166623,18.9706334122,91.5567487183,26.6642357287,3.07839371799e-25
1.826,1.53610496254,18.9421963286,91.5607805388,26.6416250663,2.96479024223e-25
1.827,1.53703824525,18.9137808985,91.5647903526,26.618987548,2.85537746706e-25
1.828,1.53797144139,18.8853338603,91.5687777678,26.5962468608,2.75000086556e-25
1.829,1.53890454408,18.8568504706,91.5727426822,26.5733961028,2.6485116064e-25
1.83,1.53983765296,18.8284036127,91.5766855746,26.5505398244,2.55076634402e-25
1.831,1.54077085901,18.8000594253,91.5807433966,26.5278126984,2.45662701649e-25
1.832,1.5417041217,18.7717881462,91.5848555712,26.5051546515,2.36596065085e-25
1.833,1.54263733633,18.743513686,91.5889459527,26.4824345114,2.27863917562e-25
1.834,1.54357043866,18.7151896886,91.5930142563,26.4595855618,2.1945392402e-25
1.835,1.54450352951,18.686889395,91.5970608061,26.4367131204,2.11354204094e-25
1.836,1.54543675779,18.6587203136,91.6010862107,26.4139721773,2.03553315357e-25
1.837,1.54637017158,18.6307166489,91.6050907541,26.3914124484,1.96040237187e-25
1.838,1.54730363468,18.6027797733,91.6090739086,26.36889211,1.88804355223e-25
1.839,1.54823700492,18.5748073826,91.6130350072,26.3462636343,1.81835446396e-25
1.84,1.54917028829,18.5468040776,91.6169740116,26.3235335627,1.75123664508e-25
1.841,1.55010353354,18.5188050383,91.6208911111,26.3007526721,1.68659526348e-25
1.842,1.55103677793,18.4908370598,91.6247864726,26.277959747,1.62433898313e-25
1.843,1.55197005753,18.4629258784,91.6287820944,26.255227049,1.56437983528e-25
1.844,1.55290344412,18.4351225788,91.632845076,26.2326191334,1.50663309435e-25
1.845,1.55383697368,18.4074524203,91.636887254,26.2101475872,1.4510171584e-25
1.846,1.55477052392,18.379828,91.6409082452,26.1876860751,1.39745343407e-25
1.847,1.55570393357,18.3521347565,91.6449074153,26.165068505,1.34586622564e-25
1.848,1.55663716466,18.3243462369,91.6488845111,26.1422562605,1.29618262827e-25
1.849,1.55757030258,18.2965234351,91.6528397839,26.1193376792,1.24833242519e-25
1.85,1.55850343209,18.2687265523,91.6567735504,26.0964001903,1.20224798853e-25
1.851,1.55943653148,18.2409402759,91.66068569,26.0734215911,1.15786418402e-25
1.852,1.56036951511,18.2131043791,91.6645757481,26.0503142229,1.11511827898e-25
1.853,1.56130231867,18.185173985,91.66844331,26.0270125504,1.07394985389e-25
1.854,1.56223504913,18.1572247901,91.6722888255,26.003626655,1.03430071709e-25
1.855,1.56316792732,18.1294119027,91.6762205752,25.9804131374,9.96114822668e-26
1.856,1.56410106726,18.1018146698,91.680234109,25.9574866997,9.59338191389e-26
1.857,1.56503439965,18.0743837942,91.6842271599,25.9347470336,9.239188345e-26
1.858,1.5659678265,18.0470502519,91.6881994702,25.9120937933,8.89806680375e-26
1.859,1.56690131972,18.019794158,91.6921509753,25.8894981988,8.56953503843e-26
1.86,1.56783481066,17.9925675248,91.6960814234,25.8668902757,8.25312858126e-26
1.861,1.56876822514,17.9653187865,91.699990484,25.8441946197,7.94840009289e-26
1.862,1.56970156378,17.9380486234,91.7038781023,25.8214121604,7.65491873097e-26
1.863,1.57063487104,17.910788071,91.7077444285,25.7985883313,7.37226954204e-26
1.864,1.57156818541,17.8835638457,91.7115896188,25.7757623533,7.10005287581e-26
1.865,1.57250154975,17.8564055253,91.7154138828,25.7529777555,6.83788382103e-26
1.866,1.57343509109,17.8294005429,91.7192179081,25.730363174,6.58539166215e-26
1.867,1.57436889404,17.8026066207,91.7230837642,25.7080267659,6.34221935599e-26
1.868,1.57530292665,17.7760009571,91.7270533564,25.6859473059,6.10802302766e-26
1.869,1.57623712765,17.7495407758,91.7310029705,25.6640277519,5.88247148517e-26
1.87,1.5771714684,17.7232059215,91.7349325905,25.6422388716,5.66524575179e-26
1.871,1.57810591473,17.6969725784,91.7388421574,25.6205459597,5.45603861571e-26
1.872,1.57904041842,17.6708074484,91.7427315297,25.5989002387,5.25455419633e-26
1.873,1.57997496567,17.6447009508,91.7466006723,25.5772877814,5.06050752645e-26
1.874,1.58090949634,17.6186119459,91.7504493366,25.5556480408,4.8736241499e-26
1.875,1.58184394235,17.5924941708,91.7542771906,25.5339127387,4.69363973404e-26
1.876,1.58277829727,17.5663434912,91.7580841427,25.5120756778,4.52029969646e-26
1.877,1.58371258783,17.5401783269,91.7618702606,25.4901640017,4.3533588455e-26
1.878,1.58464683944,17.514016076,91.7656356259,25.4682034157,4.19258103398e-26
1.879,1.58558106692,17.4878668819,91.7694057958,25.4462160245,4.03773882573e-26
